Cells,WTDivMeans.Cells.,LateCalls,EarlyCalls,MissedCalls,EctopicCalls,TotalDefects,CC_Dif_pValues,WTCCMeans.Cells.,MutantCCMeans.Cells.
ABpraapappa,NA,0,0,0,0,0,NA,NA,NA
ABpraapappp,392.033333333333,0,0,0,0,0,1,102.133333333333,102.133333333333
ABpraapapppa,NA,0,0,0,0,0,NA,NA,NA
ABpraapapppp,NA,0,0,0,0,0,NA,NA,NA
ABpraapp,168.268181818182,0,0,0,0,0,1,34.9136363636364,34.9136363636364
ABpraappa,223.877272727273,0,0,0,0,0,1,53.9818181818182,53.9818181818182
ABpraappaa,NA,0,0,0,0,0,NA,NA,NA
ABpraappap,NA,0,0,0,0,0,NA,NA,NA
ABpraappp,216.590909090909,1,0,0,0,1,1,46.6909090909091,46.6909090909091
ABpraapppa,NA,0,0,0,0,0,NA,NA,NA
ABpraapppp,NA,0,0,0,0,0,NA,NA,NA
ABprap,100.877272727273,0,0,0,0,0,1,25.3318181818182,25.3318181818182
ABprapa,131.740909090909,0,0,0,0,0,1,29.1818181818182,29.1818181818182
ABprapaa,173.104545454545,0,0,0,0,0,1,39.6954545454545,39.6954545454545
ABprapaaa,224.268181818182,0,0,0,0,0,1,49.55,49.55
ABprapaaaa,306.022727272727,0,0,0,0,0,1,80.1227272727273,80.1227272727273
ABprapaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprapaaaap,418.05,0,0,0,0,0,1,107.3,107.3
ABprapaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprapaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprapaaap,302.131818181818,0,0,0,0,0,1,76.2318181818182,76.2318181818182
ABprapaaapa,NA,0,0,0,1,1,NA,NA,114.9
ABprapaaapad,NA,0,0,0,0,0,NA,NA,NA
ABprapaaapav,NA,0,0,0,0,0,NA,NA,NA
ABprapaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprapaap,228.677272727273,0,0,0,0,0,1,53.9454545454545,53.9454545454545
ABprapaapa,NA,0,0,0,0,0,NA,NA,NA
ABprapaapp,NA,0,0,0,0,0,NA,NA,NA
ABprapap,169.304545454545,0,0,0,0,0,1,35.9045454545455,35.9045454545455
ABprapapa,221.018181818182,0,0,0,0,0,1,50.0818181818182,50.0818181818182
ABprapapaa,NA,0,0,0,0,0,NA,NA,NA
ABprapapaaa,NA,0,0,0,0,0,NA,NA,NA
ABprapapaap,NA,0,0,0,0,0,NA,NA,NA
ABprapapap,NA,0,0,0,0,0,NA,NA,NA
ABprapapp,217.890909090909,0,0,0,0,0,1,46.9454545454545,46.9454545454545
ABprapappa,NA,0,0,0,0,0,NA,NA,NA
ABprapappp,309.286363636364,0,0,0,0,0,1,89.7727272727273,89.7727272727273
ABprapapppa,NA,0,0,0,0,0,NA,NA,NA
ABprapapppp,393.95,0,0,1,0,1,1,86.35,86.35
ABprapappppa,NA,0,0,0,0,0,NA,NA,NA
ABprapappppaa,NA,0,0,0,0,0,NA,NA,NA
ABprapappppap,NA,0,0,0,0,0,NA,NA,NA
ABprapappppp,NA,0,0,0,0,0,NA,NA,NA
ABprapp,132.363636363636,0,0,0,0,0,1,29.8090909090909,29.8090909090909
ABprappa,173.309090909091,0,0,0,0,0,1,39.2681818181818,39.2681818181818
ABprappaa,225.440909090909,0,0,0,0,0,1,50.4636363636364,50.4636363636364
ABprappaaa,NA,0,0,0,0,0,NA,NA,NA
ABprappaap,NA,0,0,0,0,0,NA,NA,NA
ABprappap,224.7,0,0,0,0,0,1,49.7181818181818,49.7181818181818
ABprappapa,NA,0,0,0,0,0,NA,NA,NA
ABprappapp,NA,0,0,0,0,0,NA,NA,NA
ABprappp,174.977272727273,0,0,0,0,0,1,40.95,40.95
ABprapppa,231.85,0,0,0,0,0,1,55.2454545454545,55.2454545454545
ABprapppaa,331.836842105263,0,0,0,0,0,1,98.6315789473684,98.6315789473684
ABprapppaaa,NA,0,0,0,0,0,NA,NA,NA
ABprapppaap,NA,0,0,0,0,0,NA,NA,NA
ABprapppap,304.709090909091,0,0,0,0,0,1,71.2227272727273,71.2227272727273
ABprapppapa,NA,0,0,0,0,0,NA,NA,NA
ABprapppapp,410.566666666667,0,0,0,0,0,1,103.2,103.2
ABprapppappa,NA,0,0,0,0,0,NA,NA,NA
ABprapppappp,NA,0,0,0,0,0,NA,NA,NA
ABprapppp,231.527272727273,0,0,0,0,0,1,54.9136363636364,54.9136363636364
ABprappppa,NA,0,0,0,0,0,NA,NA,NA
ABprappppp,NA,0,0,0,0,0,NA,NA,NA
ABprp,74.25,0,1,0,0,1,1,17.3136363636364,17.3136363636364
ABprpa,102.109090909091,0,0,0,0,0,1,26.1227272727273,26.1227272727273
ABprpaa,134.013636363636,0,0,0,0,0,1,30.2045454545455,30.2045454545455
ABprpaaa,172.140909090909,0,0,0,0,0,1,36.45,36.45
ABprpaaaa,219.85,0,0,0,0,0,1,46.0818181818182,46.0818181818182
ABprpaaaaa,300.454545454545,0,0,0,0,0,1,78.9954545454545,78.9954545454545
ABprpaaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaaaap,NA,0,0,0,0,0,NA,NA,NA
ABprpaaaap,290.340909090909,0,0,0,0,0,1,68.8681818181818,68.8681818181818
ABprpaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprpaaap,220.804545454545,0,0,0,0,0,1,47.0363636363636,47.0363636363636
ABprpaaapa,316.072727272727,0,0,0,0,0,1,93.6181818181818,93.6181818181818
ABprpaaapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaapap,NA,0,0,0,0,0,NA,NA,NA
ABprpaaapp,289.418181818182,0,0,0,0,0,1,66.9545454545455,66.9545454545455
ABprpaaappa,408.4,0,0,0,0,0,1,119.566666666667,119.566666666667
ABprpaaappaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaappap,NA,0,0,0,0,0,NA,NA,NA
ABprpaaappp,NA,0,0,0,0,0,NA,NA,NA
ABprpaap,170.95,0,0,0,0,0,1,35.2681818181818,35.2681818181818
ABprpaapa,222.109090909091,0,0,0,0,0,1,49.5363636363636,49.5363636363636
ABprpaapaa,299.827272727273,0,0,0,0,0,1,76.1,76.1
ABprpaapaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaapaap,NA,0,0,0,0,0,NA,NA,NA
ABprpaapap,299.722727272727,0,0,0,0,0,1,75.9818181818182,75.9818181818182
ABprpaapapa,NA,0,0,0,0,0,NA,NA,NA
ABprpaapapp,NA,0,0,0,0,0,NA,NA,NA
ABprpaapp,218.513636363636,0,0,0,0,0,1,45.9272727272727,45.9272727272727
ABprpaappa,292.009090909091,0,0,0,0,0,1,71.8590909090909,71.8590909090909
ABprpaappaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaappap,NA,0,0,0,0,0,NA,NA,NA
ABprpaappp,289.65,0,0,0,0,0,1,69.5,69.5
ABprpaapppa,NA,0,0,0,0,0,NA,NA,NA
ABprpaapppp,393.7,0,0,0,0,0,1,104.433333333333,104.433333333333
ABprpaappppa,NA,0,0,0,0,0,NA,NA,NA
ABprpaappppp,NA,0,0,0,0,0,NA,NA,NA
ABprpap,132.977272727273,0,0,0,0,0,1,29.1590909090909,29.1590909090909
ABprpapa,171.186363636364,0,0,0,0,0,1,36.5318181818182,36.5318181818182
ABprpapaa,224.513636363636,0,0,0,0,0,1,51.7,51.7
ABprpapaaa,303.522727272727,0,0,0,0,0,1,77.3590909090909,77.3590909090909
ABprpapaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpapaaap,NA,0,0,0,0,0,NA,NA,NA
ABprpapaap,303.663636363636,0,0,0,0,0,1,77.4772727272727,77.4772727272727
ABprpapaapa,NA,0,0,0,0,0,NA,NA,NA
ABprpapaapp,NA,0,0,0,0,0,NA,NA,NA
ABprpapap,221.159090909091,0,0,0,0,0,1,48.3363636363636,48.3363636363636
ABprpapapa,289.527272727273,0,0,0,0,0,1,66.7363636363636,66.7363636363636
ABprpapapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpapapap,NA,0,0,0,0,0,NA,NA,NA
ABprpapapp,291.640909090909,0,0,0,0,0,1,68.8454545454545,68.8454545454545
ABprpapappa,NA,0,0,0,0,0,NA,NA,NA
ABprpapappp,NA,0,0,0,0,0,NA,NA,NA
ABprpapp,169.427272727273,0,0,0,0,0,1,34.7954545454545,34.7954545454545
ABprpappa,217.672727272727,0,0,0,0,0,1,46.6,46.6
ABprpappaa,286.368181818182,0,0,0,0,0,1,67.0409090909091,67.0409090909091
ABprpappaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpappaap,NA,0,0,0,0,0,NA,NA,NA
ABprpappap,288.1,0,0,0,0,0,1,68.7727272727273,68.7727272727273
ABprpappapa,NA,0,0,0,0,0,NA,NA,NA
ABprpappapp,NA,0,0,0,0,0,NA,NA,NA
ABprpappp,218.809090909091,0,0,0,0,0,1,47.7363636363636,47.7363636363636
ABprpapppa,293.809090909091,0,0,0,0,0,1,73.3272727272727,73.3272727272727
ABprpapppaa,NA,0,0,0,0,0,NA,NA,NA
ABprpapppap,NA,0,0,0,0,0,NA,NA,NA
ABprpapppp,291.381818181818,0,0,0,0,0,1,70.9136363636364,70.9136363636364
ABprpappppa,NA,0,0,0,0,0,NA,NA,NA
ABprpappppp,NA,0,0,0,0,0,NA,NA,NA
ABprpp,102.772727272727,0,0,0,0,0,1,26.7954545454545,26.7954545454545
ABprppa,135.627272727273,0,0,0,0,0,1,31.1454545454545,31.1454545454545
ABprppaa,178.327272727273,0,0,0,0,0,1,41.0227272727273,41.0227272727273
ABprppaaa,234.359090909091,0,0,0,0,0,1,54.4409090909091,54.4409090909091
ABprppaaaa,297.177272727273,0,0,0,0,0,1,61.1772727272727,61.1772727272727
ABprppaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppaaaap,387.666666666667,0,0,0,0,0,1,90.1333333333333,90.1333333333333
ABprppaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprppaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprppaaap,NA,0,0,0,0,0,NA,NA,NA
ABprppaap,229.872727272727,0,0,0,0,0,1,49.95,49.95
ABprppaapa,315.818181818182,0,0,0,0,0,1,84.2954545454545,84.2954545454545
ABprppaapaa,NA,0,0,0,0,0,NA,NA,NA
ABprppaapap,NA,0,0,0,0,0,NA,NA,NA
ABprppaapp,307.927272727273,0,0,0,0,0,1,76.4045454545455,76.4045454545455
ABprppaappa,NA,0,0,0,0,0,NA,NA,NA
ABprppaappp,NA,0,0,0,0,0,NA,NA,NA
ABprppap,174.75,0,0,0,0,0,1,37.45,37.45
ABprppapa,225.218181818182,0,0,0,0,0,1,48.8318181818182,48.8318181818182
ABprppapaa,295.559090909091,0,0,0,0,0,1,68.7227272727273,68.7227272727273
ABprppapaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppapaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppapaaap,NA,0,0,0,0,0,NA,NA,NA
ABprppapaap,NA,0,0,0,0,0,NA,NA,NA
ABprppapap,317.540909090909,0,0,0,0,0,1,90.7136363636364,90.7136363636364
ABprppapapa,NA,0,0,0,0,0,NA,NA,NA
ABprppapapp,NA,0,0,0,0,0,NA,NA,NA
ABprppapp,229.818181818182,0,0,0,0,0,1,53.4272727272727,53.4272727272727
ABprppappa,308.318181818182,0,0,0,0,0,1,76.85,76.85
ABprppappaa,NA,0,0,0,0,0,NA,NA,NA
ABprppappap,NA,0,0,0,0,0,NA,NA,NA
ABprppappp,322.2,1,0,0,0,1,1,90.7272727272727,90.7272727272727
ABprppapppa,NA,0,0,0,0,0,NA,NA,NA
ABprppapppp,NA,0,0,0,0,0,NA,NA,NA
ABprppp,134.040909090909,0,0,0,0,0,1,29.5681818181818,29.5681818181818
ABprpppa,172.227272727273,0,0,0,0,0,1,36.5090909090909,36.5090909090909
ABprpppaa,223.213636363636,0,0,0,0,0,1,49.3727272727273,49.3727272727273
ABprpppaaa,301.695238095238,0,0,1,0,1,1,76.9047619047619,76.9047619047619
ABprpppaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppaaap,NA,0,0,0,0,0,NA,NA,NA
ABprpppaap,302.963636363636,0,0,0,0,0,1,78.0909090909091,78.0909090909091
ABprpppaapa,NA,0,0,0,0,0,NA,NA,NA
ABprpppaapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppaapap,NA,0,0,0,0,0,NA,NA,NA
ABprpppaapp,NA,0,0,0,0,0,NA,NA,NA
ABprpppap,223.768181818182,0,0,0,0,0,1,49.9227272727273,49.9227272727273
ABprpppapa,279.428571428571,0,0,1,0,1,1,54,54
ABprpppapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppapap,NA,0,0,0,0,0,NA,NA,NA
ABprpppapp,NA,0,0,0,0,0,NA,NA,NA
ABprpppp,171.190909090909,0,0,0,0,0,1,35.4772727272727,35.4772727272727
ABprppppa,219.2,0,0,0,0,0,1,46.3818181818182,46.3818181818182
ABprppppaa,292.859090909091,0,0,0,0,0,1,72.0409090909091,72.0409090909091
ABprppppaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppppaap,NA,0,0,0,0,0,NA,NA,NA
ABprppppap,289.8,0,0,0,0,0,1,68.9727272727273,68.9727272727273
ABprppppapa,NA,0,0,0,0,0,NA,NA,NA
ABprppppapp,NA,0,0,0,0,0,NA,NA,NA
ABprppppp,221.9,0,0,0,0,0,1,49.0727272727273,49.0727272727273
ABprpppppa,308.777272727273,0,0,0,0,0,1,85.2454545454545,85.2454545454545
ABprpppppaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppppap,NA,0,0,0,0,0,NA,NA,NA
ABprpppppp,291.713636363636,0,0,0,0,0,1,68.1772727272727,68.1772727272727
ABprppppppa,NA,0,0,0,0,0,NA,NA,NA
ABprppppppp,NA,0,0,0,0,0,NA,NA,NA
C,66.4227272727273,0,0,0,0,0,1,17.8714285714286,17.8714285714286
Ca,92.6409090909091,0,0,0,0,0,1,24.5045454545455,24.5045454545455
Caa,127.263636363636,0,0,0,0,0,1,32.9045454545455,32.9045454545455
Caaa,167.054545454545,0,0,0,0,0,1,38.1227272727273,38.1227272727273
Caaaa,218.363636363636,0,0,0,0,0,1,49.6772727272727,49.6772727272727
Caaaaa,NA,0,0,0,0,0,NA,NA,NA
Caaaap,NA,0,0,0,0,0,NA,NA,NA
Caaap,214.868181818182,0,0,0,0,0,1,46.1909090909091,46.1909090909091
Caaapa,NA,0,0,0,0,0,NA,NA,NA
Caaapp,NA,0,0,0,0,0,NA,NA,NA
Caap,174.85,0,0,0,0,0,1,45.9181818181818,45.9181818181818
Caapa,304.931818181818,0,0,0,0,0,1,128.45,128.45
Caapaa,NA,0,0,0,0,0,NA,NA,NA
Caapap,NA,0,0,0,0,0,NA,NA,NA
Caapp,230.45,0,0,0,0,0,1,53.9636363636364,53.9636363636364
Caappd,NA,0,0,0,0,0,NA,NA,NA
Caappv,NA,0,0,0,0,0,NA,NA,NA
Cap,132.122727272727,0,0,0,0,0,1,37.7727272727273,37.7727272727273
Capa,187.927272727273,0,0,0,0,0,1,54.1454545454545,54.1454545454545
Capaa,245.809090909091,0,0,0,0,0,1,56.25,56.25
Capaaa,326.031578947368,0,0,0,0,0,1,79.3789473684211,79.3789473684211
Capaaaa,NA,0,0,0,0,0,NA,NA,NA
Capaaap,NA,0,0,0,0,0,NA,NA,NA
Capaap,335.38125,0,0,1,0,1,1,88.84375,88.84375
Capaapa,NA,0,0,0,0,0,NA,NA,NA
Capaapp,NA,0,0,0,0,0,NA,NA,NA
Capap,246.740909090909,0,0,0,0,0,1,57.1863636363636,57.1863636363636
Capapa,331.505882352941,0,0,1,0,1,1,84.0352941176471,84.0352941176471
Capapaa,NA,0,0,0,0,0,NA,NA,NA
Capapap,NA,0,0,0,0,0,NA,NA,NA
Capapp,342.330769230769,0,0,1,0,1,1,94.8230769230769,94.8230769230769
Capappa,NA,0,0,0,0,0,NA,NA,NA
Capappp,NA,0,0,0,0,0,NA,NA,NA
Capp,180.477272727273,0,0,0,0,0,1,46.6863636363636,46.6863636363636
Cappa,236.5,0,0,0,0,0,1,54.4,54.4
Cappaa,309.831818181818,0,0,0,0,0,1,71.7045454545455,71.7045454545455
Cappaaa,NA,0,0,0,0,0,NA,NA,NA
Cappaap,NA,0,0,0,0,0,NA,NA,NA
Cappap,319.471428571429,0,0,1,0,1,1,81.6333333333333,81.6333333333333
Cappapa,NA,0,0,0,0,0,NA,NA,NA
Cappapp,NA,0,0,0,0,0,NA,NA,NA
Cappp,240.836363636364,0,0,0,0,0,1,58.75,58.75
Capppa,321.53,0,0,1,0,1,1,79.1,79.1
Capppaa,NA,0,0,0,0,0,NA,NA,NA
Capppap,NA,0,0,0,0,0,NA,NA,NA
Capppp,336.38125,0,0,1,0,1,1,93.88125,93.88125
Cappppd,NA,0,0,0,0,0,NA,NA,NA
Cappppv,NA,0,0,0,0,0,NA,NA,NA
Cp,92.7818181818182,0,0,0,0,0,1,24.65,24.65
Cpa,126.086363636364,0,0,0,0,0,1,31.5909090909091,31.5909090909091
Cpaa,164.390909090909,0,0,0,0,0,1,36.65,36.65
Cpaaa,218.740909090909,0,0,0,0,0,1,52.7318181818182,52.7318181818182
Cpaaaa,NA,0,0,0,0,0,NA,NA,NA
Cpaaap,NA,0,0,0,0,0,NA,NA,NA
Cpaap,214.581818181818,0,0,0,0,0,1,48.5772727272727,48.5772727272727
Cpaapa,NA,0,0,0,0,0,NA,NA,NA
Cpaapp,NA,0,0,0,0,0,NA,NA,NA
Cpap,166.177272727273,0,0,0,0,0,1,38.4318181818182,38.4318181818182
Cpapa,224.409090909091,0,0,0,0,0,1,56.6045454545455,56.6045454545455
Cpapaa,NA,0,0,0,0,0,NA,NA,NA
Cpapap,NA,0,0,0,0,0,NA,NA,NA
Cpapp,225.527272727273,0,0,0,0,0,1,57.7136363636364,57.7136363636364
Cpappd,NA,0,0,0,0,0,NA,NA,NA
Cpappv,NA,0,0,0,0,0,NA,NA,NA
Cpp,130.2,0,0,0,0,0,1,35.7090909090909,35.7090909090909
Cppa,184.663636363636,0,0,0,0,0,1,52.7818181818182,52.7818181818182
Cppaa,243.204545454545,0,0,0,0,0,1,56.9045454545455,56.9045454545455
Cppaaa,323.419047619048,0,0,0,0,0,1,78.9047619047619,78.9047619047619
Cppaaaa,NA,0,0,0,0,0,NA,NA,NA
Cppaaap,NA,0,0,0,0,0,NA,NA,NA
Cppaap,336.146666666667,0,0,0,0,0,1,92.4733333333333,92.4733333333333
Cppaapa,NA,0,0,0,0,0,NA,NA,NA
Cppaapp,NA,0,0,0,0,0,NA,NA,NA
Cppap,244.477272727273,0,0,0,0,0,1,58.1909090909091,58.1909090909091
Cppapa,329.652631578947,0,0,0,0,0,1,83.7105263157895,83.7105263157895
Cppapaa,NA,0,0,0,0,0,NA,NA,NA
Cppapap,NA,0,0,0,0,0,NA,NA,NA
Cppapp,339.457142857143,0,0,0,0,0,1,93.9071428571429,93.9071428571429
Cppappa,NA,0,0,0,0,0,NA,NA,NA
Cppappp,NA,0,0,0,0,0,NA,NA,NA
Cppp,176.777272727273,0,0,0,0,0,1,44.8954545454545,44.8954545454545
Cpppa,231.759090909091,0,0,0,0,0,1,53.35,53.35
Cpppaa,302.15,0,0,0,0,0,1,68.7409090909091,68.7409090909091
Cpppaaa,NA,0,0,0,0,0,NA,NA,NA
Cpppaap,NA,0,0,0,0,0,NA,NA,NA
Cpppap,315.918181818182,0,0,0,0,0,1,82.5045454545455,82.5045454545455
Cpppapa,NA,0,0,0,0,0,NA,NA,NA
Cpppapp,NA,0,0,0,0,0,NA,NA,NA
Cpppp,236.354545454545,0,0,0,0,0,1,57.9409090909091,57.9409090909091
Cppppa,315.981818181818,0,0,0,0,0,1,78,78
Cppppaa,NA,0,0,0,0,0,NA,NA,NA
Cppppap,NA,0,0,0,0,0,NA,NA,NA
Cppppp,327.915789473684,0,0,0,0,0,1,89.7263157894737,89.7263157894737
Cpppppd,NA,0,0,0,0,0,NA,NA,NA
Cpppppv,NA,0,0,0,0,0,NA,NA,NA
D,112.559090909091,0,0,0,0,0,1,37.2181818181818,37.2181818181818
Da,159.836363636364,0,0,0,0,0,1,45.5909090909091,45.5909090909091
Daa,212.613636363636,0,0,0,0,0,1,51.1545454545455,51.1545454545455
Daaa,275.418181818182,0,0,0,0,0,1,61.15,61.15
Daaaa,NA,0,0,0,0,0,NA,NA,NA
Daaap,NA,0,0,0,0,0,NA,NA,NA
Daap,279.795454545455,0,0,0,0,0,1,65.5272727272727,65.5272727272727
Daapa,NA,0,0,0,0,0,NA,NA,NA
Daapp,NA,0,0,0,0,0,NA,NA,NA
Dap,206.918181818182,0,0,0,0,0,1,45.4636363636364,45.4636363636364
Dapa,270.404545454545,0,0,0,0,0,1,61.8636363636364,61.8636363636364
Dapaa,NA,0,0,0,0,0,NA,NA,NA
Dapap,NA,0,0,0,0,0,NA,NA,NA
Dapp,266.622727272727,0,0,0,0,0,1,58.0772727272727,58.0772727272727
Dappa,350.814285714286,0,0,0,0,0,1,84.9714285714286,84.9714285714286
Dappaa,NA,0,0,0,0,0,NA,NA,NA
Dappap,NA,0,0,0,0,0,NA,NA,NA
Dappp,362.228571428571,0,0,0,0,0,1,96.4,96.4
Dapppa,NA,0,0,0,0,0,NA,NA,NA
Dapppp,NA,0,0,0,0,0,NA,NA,NA
Dp,160.004545454545,0,0,0,0,0,1,45.7545454545455,45.7545454545455
Dpa,211.886363636364,0,0,0,0,0,1,50.2727272727273,50.2727272727273
Dpaa,277.55,1,0,0,0,1,1,64.0318181818182,64.0318181818182
Dpaaa,NA,0,0,0,0,0,NA,NA,NA
Dpaap,NA,0,0,0,0,0,NA,NA,NA
Dpap,279.436363636364,0,0,0,0,0,1,65.9045454545455,65.9045454545455
Dpapa,NA,0,0,0,0,0,NA,NA,NA
Dpapp,NA,0,0,0,0,0,NA,NA,NA
Dpp,206.331818181818,0,0,0,0,0,1,44.7136363636364,44.7136363636364
Dppa,272.9,0,0,0,0,0,1,64.9227272727273,64.9227272727273
Dppaa,NA,0,0,0,0,0,NA,NA,NA
Dppap,NA,0,0,0,0,0,NA,NA,NA
Dppp,267.563636363636,0,0,0,0,0,1,59.5863636363636,59.5863636363636
Dpppa,351.9375,0,0,0,0,0,1,84.9625,84.9625
Dpppaa,NA,0,0,0,0,0,NA,NA,NA
Dpppap,NA,0,0,0,0,0,NA,NA,NA
Dpppp,363.733333333333,0,0,0,0,0,1,97.8833333333333,97.8833333333333
Dppppa,NA,0,0,0,0,0,NA,NA,NA
Dppppp,NA,0,0,0,0,0,NA,NA,NA
E,62.4045454545455,0,0,0,0,0,1,16.6428571428571,16.6428571428571
EMS,44.9090909090909,0,0,0,0,0,1,13.7666666666667,13.7666666666667
Ea,106.586363636364,0,0,0,0,0,1,42.4818181818182,42.4818181818182
Eal,154.445454545455,0,0,0,0,0,1,46.1454545454545,46.1454545454545
Eala,223.15,0,0,0,0,0,1,67.0363636363636,67.0363636363636
Ealaa,357.08,0,0,1,0,1,1,130.88,130.88
Ealaad,NA,0,0,0,0,0,NA,NA,NA
Ealaav,NA,0,0,0,0,0,NA,NA,NA
Ealap,NA,0,0,0,0,0,NA,NA,NA
Ealapa,NA,0,0,0,0,0,NA,NA,NA
Ealapp,NA,0,0,0,0,0,NA,NA,NA
Ealp,225.590909090909,0,0,0,0,0,1,69.4909090909091,69.4909090909091
Ealpa,NA,0,0,0,0,0,NA,NA,NA
Ealpp,NA,0,0,0,0,0,NA,NA,NA
Ealppa,NA,0,0,0,0,0,NA,NA,NA
Ealppp,NA,0,0,0,0,0,NA,NA,NA
Ear,155.672727272727,0,0,0,0,0,1,47.3681818181818,47.3681818181818
Eara,228.781818181818,0,0,0,0,0,1,71.4545454545455,71.4545454545455
Earaa,362.88,0,0,0,0,0,1,131.36,131.36
Earaad,NA,0,0,0,0,0,NA,NA,NA
Earaav,NA,0,0,0,0,0,NA,NA,NA
Earap,NA,0,0,0,0,0,NA,NA,NA
Earapa,NA,0,0,0,0,0,NA,NA,NA
Earapp,NA,0,0,0,0,0,NA,NA,NA
Earp,230.690909090909,0,0,0,0,0,1,73.3909090909091,73.3909090909091
Earpa,NA,0,0,0,0,0,NA,NA,NA
Earpp,NA,0,0,0,0,0,NA,NA,NA
Earppa,NA,0,0,0,0,0,NA,NA,NA
Earppp,NA,0,0,0,0,0,NA,NA,NA
Ep,108.586363636364,0,0,0,0,0,1,44.4818181818182,44.4818181818182
Epl,158.877272727273,0,0,0,0,0,1,48.5863636363636,48.5863636363636
Epla,231.331818181818,0,0,0,0,0,1,70.8090909090909,70.8090909090909
Eplaa,NA,0,0,0,0,0,NA,NA,NA
Eplaaa,NA,0,0,0,0,0,NA,NA,NA
Eplaap,NA,0,0,0,0,0,NA,NA,NA
Eplap,NA,0,0,0,0,0,NA,NA,NA
Eplapa,NA,0,0,0,0,0,NA,NA,NA
Eplapp,NA,0,0,0,0,0,NA,NA,NA
Eplp,236.631818181818,0,0,0,0,0,1,76.1136363636364,76.1136363636364
Eplpa,NA,0,0,0,0,0,NA,NA,NA
Eplpaa,NA,0,0,0,0,0,NA,NA,NA
Eplpap,NA,0,0,0,0,0,NA,NA,NA
Eplpp,372.68,0,0,0,0,0,1,134.18,134.18
Eplppa,NA,0,0,0,0,0,NA,NA,NA
Eplppaa,NA,0,0,0,0,0,NA,NA,NA
Eplppap,NA,0,0,0,0,0,NA,NA,NA
Eplppp,NA,0,0,0,0,0,NA,NA,NA
Eplpppa,NA,0,0,0,0,0,NA,NA,NA
Eplpppp,NA,0,0,0,0,0,NA,NA,NA
Epr,159.618181818182,0,0,0,0,0,1,49.3363636363636,49.3363636363636
Epra,234.45,0,0,0,0,0,1,73.2090909090909,73.2090909090909
Epraa,NA,0,0,0,0,0,NA,NA,NA
Epraaa,NA,0,0,0,0,0,NA,NA,NA
Epraap,NA,0,0,0,0,0,NA,NA,NA
Eprap,NA,0,0,0,0,0,NA,NA,NA
Eprapa,NA,0,0,0,0,0,NA,NA,NA
Eprapp,NA,0,0,0,0,0,NA,NA,NA
Eprp,240.418181818182,0,0,0,0,0,1,79.1681818181818,79.1681818181818
Eprpa,NA,0,0,0,0,0,NA,NA,NA
Eprpaa,NA,0,0,0,0,0,NA,NA,NA
Eprpap,NA,0,0,0,0,0,NA,NA,NA
Eprpp,385.04,0,0,0,0,0,1,145.58,145.58
Eprppa,NA,0,0,0,0,0,NA,NA,NA
Eprppaa,NA,0,0,0,0,0,NA,NA,NA
Eprppap,NA,0,0,0,0,0,NA,NA,NA
Eprppp,NA,0,0,0,0,0,NA,NA,NA
Eprpppa,NA,0,0,0,0,0,NA,NA,NA
Eprpppp,NA,0,0,0,0,0,NA,NA,NA
MS,61.1409090909091,0,0,0,0,0,1,15.3238095238095,15.3238095238095
MSa,84.1090909090909,0,0,0,0,0,1,21.2409090909091,21.2409090909091
MSaa,111.881818181818,0,0,0,0,0,1,26.0818181818182,26.0818181818182
MSaaa,143.95,0,0,0,0,0,1,30.3772727272727,30.3772727272727
MSaaaa,178.05,0,0,0,0,0,1,32.4954545454545,32.4954545454545
MSaaaaa,220.081818181818,0,0,0,0,0,1,40.3863636363636,40.3863636363636
MSaaaaaa,367.766666666667,0,0,0,0,0,1,146.216666666667,146.216666666667
MSaaaaaal,NA,0,0,0,0,0,NA,NA,NA
MSaaaaaar,NA,0,0,0,0,0,NA,NA,NA
MSaaaaap,270.468181818182,1,0,0,0,1,1,48.7545454545455,48.7545454545455
MSaaaaapa,345.3625,0,0,0,0,0,1,74.125,74.125
MSaaaaapaa,NA,0,0,0,0,0,NA,NA,NA
